Tamil Nadu,Thiruvarur,Kodavasal,Achchuthamangalam,Nannilam,10.8875000,79.6000000,Dug Well,2.41
Tamil Nadu,Thiruvarur,Kodavasal,Vilagam,Peralam,10.9606000,79.5733000,Dug Well,1.33
Tamil Nadu,Thiruvarur,Mannargudi,Aravattur,Mannargudi,10.6833000,79.4667000,Dug Well,3.26
Tamil Nadu,Thiruvarur,Mannargudi,Mangudi,Pangal,10.7208000,79.6417000,Dug Well,4.42
Tamil Nadu,Thiruvarur,Needamangalam,Rishiyur,Needamangalam,10.7458000,79.4708000,Dug Well,3.43
Tamil Nadu,Thiruvarur,Thiruthuraipoondi,Salt Swamp Muthupet,Thillaivilagam,10.3708000,79.5917000,Dug Well,3.01
Tamil Nadu,Thoothukudi,Karungulam,Keela Vallanadu,Devachayalpuram,8.7344400,77.9194000,Dug Well,4.96
Tamil Nadu,Thoothukudi,Karungulam,Puvani,Maniyachi1,8.8333300,77.8958000,Dug Well,10.18
Tamil Nadu,Thoothukudi,Karungulam,Vallakulam,Thailapuram,8.6083300,77.8500000,Bore Well,3.84
Tamil Nadu,Thoothukudi,Karungulam,Velur Pudukudi,Srivaikundam1,8.6250000,77.9083000,Dug Well,4.01
Tamil Nadu,Thoothukudi,Kayathar,Kalugumalai,Kalungumalai,9.1444400,77.7056000,Dug Well,2.80
Tamil Nadu,Thoothukudi,Kayathar,Kayathar,Kayattar,8.9444400,77.7750000,Dug Well,4.00
Tamil Nadu,Thoothukudi,Kayathar,Vanaramutti,Kallurani Dw,9.1430600,77.7719000,Dug Well,8.15
Tamil Nadu,Thoothukudi,Kovilpatti,Meenakshipuram,Ettayapuram,9.2177800,77.9833000,Bore Well,3.22
Tamil Nadu,Thoothukudi,Kuruvikulam,Ilaiyarasanenthal,Naduvapatty,9.2416700,77.8014000,Dug Well,5.54
Tamil Nadu,Thoothukudi,Ottapidaram,Eppodumvenran,Eppodumvendram,9.0291700,78.0458000,Dug Well,2.53
Tamil Nadu,Thoothukudi,Ottapidaram,Maniyachi,Maniyachi,8.8666700,77.9000000,Bore Well,3.95
Tamil Nadu,Thoothukudi,Ottapidaram,Ottapidaram,Muppilipatti Dw,8.9011100,78.0256000,Dug Well,2.35
Tamil Nadu,Thoothukudi,Ottapidaram,Sindalakattai,Kurukkuchalai,8.9305600,78.0917000,Dug Well,5.32
Tamil Nadu,Thoothukudi,Pudur,Nagalapuram,Nagalapuram,9.2333300,78.1306000,Dug Well,4.16
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Thoothukudi,Pudur,Vembur,Vembur,9.3250000,78.0819000,Dug Well,5.46
Tamil Nadu,Thoothukudi,Sattankulam,Pannamparai,Nazareth,8.4375000,77.9736000,Dug Well,2.15
Tamil Nadu,Thoothukudi,Sattankulam,Sattankulam,Sathankulam-N,8.4444400,77.9000000,Dug Well,7.74
Tamil Nadu,Thoothukudi,Sattankulam,Srivenkateswarapuram,Paikulam,8.5180600,77.8556000,Bore Well,10.27
Tamil Nadu,Thoothukudi,Sattankulam,Srivenkateswarapuram,Saidunganallur,8.4958300,77.8333000,Dug Well,4.88
Tamil Nadu,Thoothukudi,Srivaikuntam,Mukkani,Mukkani Dw,8.6341700,78.0736000,Dug Well,2.05
Tamil Nadu,Thoothukudi,Srivaikuntam,Perungulam,Perunkulam,8.6438900,77.9978000,Dug Well,1.38
Tamil Nadu,Thoothukudi,Thiruchendur,Keela Tiruchendur,Tiruchendur-E,8.4944400,78.1222000,Dug Well,4.85
Tamil Nadu,Thoothukudi,Thiruchendur,Keela Tiruchendur,Tiruchendur-W,8.4958300,78.1208000,Dug Well,1.42
Tamil Nadu,Thoothukudi,Thoothukudi,Thoothukkudi Part-1,Tuticorin1,8.8083300,78.1389000,Dug Well,1.97
Tamil Nadu,Thoothukudi,Udangudi,Kalankudiyiruppu,Udangudi Dw,8.4341700,78.0292000,Dug Well,8.69
Tamil Nadu,Thoothukudi,Udangudi,Kulasekarapattanam,Kulasekharaptnm,8.4000000,78.0542000,Dug Well,3.98
Tamil Nadu,Thoothukudi,Vilathikulam,Vaippar-I,Mettupanaiyur Dw,9.0316700,78.2522000,Dug Well,4.37
Tamil Nadu,Thoothukudi,Vilathikulam,Vilathikulam,Karisalkulam,9.1500000,78.1667000,Dug Well,6.34
Tamil Nadu,Tiruchirappalli,Andanallur,Jambukeshwaram(Kon,Srirangam,10.8558000,78.6867000,Dug Well,3.17
"",,,dayampettai),,,,,
Tamil Nadu,Tiruchirappalli,Andanallur,Jambukeshwaram(Kon,Thiruchirapalli,10.8542000,78.7083000,Bore Well,2.46
"",,,dayampettai),,,,,
Tamil Nadu,Tiruchirappalli,Andanallur,Jambukeshwaram(Kon,Tiruvanaikovil,10.8528000,78.7064000,Dug Well,3.21
"",,,dayampettai),,,,,
Tamil Nadu,Tiruchirappalli,Andanallur,Sirugamani East,Tiruvasi,10.8906000,78.5317000,Dug Well,3.71
Tamil Nadu,Tiruchirappalli,Andanallur,Trichy,Mudaliarchatram,10.8003000,78.6967000,Dug Well,3.63
"",,,Town(Chinnavadavoor),,,,,
Tamil Nadu,Tiruchirappalli,Andanallur,Trichy,Oodathurai Odakarai,10.8367000,78.6992000,Dug Well,4.25
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruchirappalli,Andanallur,Trichy,Puttur-Thennur,10.8147000,78.6794000,Dug Well,5.32
"",,,Town(Chinnavadavoor),,,,,
Tamil Nadu,Tiruchirappalli,Lalgudi,Angarai,Angarai,10.8769000,78.7978000,Dug Well,3.15
Tamil Nadu,Tiruchirappalli,Lalgudi,Jambukeshwaram(Kon,Samayapuram,10.8458000,78.7486000,Dug Well,3.16
"",,,dayampettai),,,,,
Tamil Nadu,Tiruchirappalli,Lalgudi,Pappakurichi,Kattur,10.8047000,78.7439000,Dug Well,0.53
Tamil Nadu,Tiruchirappalli,Lalgudi,Pullambadi(South),Pullambadi1,10.9417000,78.9125000,Dug Well,4.29
Tamil Nadu,Tiruchirappalli,Manachanallur,Avaravalli,Manachanallur,10.9850000,78.7656000,Bore Well,2.10
Tamil Nadu,Tiruchirappalli,Manachanallur,Jambukeshwaram(Kon,Kollidam Karai,10.8692000,78.6906000,Dug Well,5.32
"",,,dayampettai),,,,,
Tamil Nadu,Tiruchirappalli,Manachanallur,Kalpalayam,Vengankudi,10.9125000,78.7233000,Dug Well,1.32
Tamil Nadu,Tiruchirappalli,Manachanallur,Kariyamanikam(East),Sirukambur,10.9014000,78.6039000,Dug Well,3.55
Tamil Nadu,Tiruchirappalli,Manachanallur,Thriuvelarai,Thiruvallarai,10.9569000,78.6675000,Dug Well,8.44
Tamil Nadu,Tiruchirappalli,Manachanallur,Valaiyur,Siruganur,11.0014000,78.7250000,Dug Well,7.91
Tamil Nadu,Tiruchirappalli,Manapparai,Kalingapatty,Muthupandiyanpatti,10.6381000,78.4467000,Dug Well,13.31
Tamil Nadu,Tiruchirappalli,Manapparai,Manapparai(Sevalur),Manaparai,10.6144000,78.4253000,Dug Well,3.39
Tamil Nadu,Tiruchirappalli,Manapparai,Manapparai(Sevalur),Manaparai Ii,10.6147000,78.4256000,Dug Well,7.22
Tamil Nadu,Tiruchirappalli,Manapparai,Manapparai(Sevalur),Manaparai Pz,10.6144000,78.4253000,Bore Well,3.13
Tamil Nadu,Tiruchirappalli,Manikandam,K.Sathanoor South,Lic Colony Kk Nagar,10.7597000,78.6822000,Dug Well,2.10
Tamil Nadu,Tiruchirappalli,Manikandam,Kottappatu,Sembattu,10.7450000,78.7117000,Dug Well,3.11
Tamil Nadu,Tiruchirappalli,Manikandam,Periyanayakisathiram,Chattirapatti,10.7417000,78.5833000,Dug Well,4.62
Tamil Nadu,Tiruchirappalli,Marungapuri,Alagapuri,Tuvarankuruchi,10.3583000,78.3722000,Dug Well,9.31
Tamil Nadu,Tiruchirappalli,Marungapuri,Karaipatty,Manjampatti,10.3864000,78.3622000,Dug Well,13.14
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruchirappalli,Marungapuri,Puthanatham,Chinnagowdanpatti,10.4575000,78.3783000,Dug Well,9.31
Tamil Nadu,Tiruchirappalli,Musiri,Musiri (Kel),Musiri2,10.9583000,78.4500000,Dug Well,2.14
Tamil Nadu,Tiruchirappalli,Musiri,Peramangalam,Peramangalam,10.9867000,78.6542000,Dug Well,10.32
Tamil Nadu,Tiruchirappalli,Musiri,Pulivalam,Pulivalam,11.0167000,78.6375000,Dug Well,4.49
Tamil Nadu,Tiruchirappalli,Musiri,Thandalaiputhur,Thandalaipudur,10.9958000,78.5306000,Dug Well,19.32
Tamil Nadu,Tiruchirappalli,Pullampady,Malvoi,Pullambadi,11.0458000,78.9583000,Bore Well,2.32
Tamil Nadu,Tiruchirappalli,Thathaiyangarpettai,Pillathurai,Thathayangarpet,11.1208000,78.4542000,Dug Well,22.14
Tamil Nadu,Tiruchirappalli,Thathaiyangarpettai,Thumbalam,Tumbalam,11.0306000,78.4328000,Dug Well,11.43
Tamil Nadu,Tiruchirappalli,Thiruverambur,Sengulam,Tiruchchirappalli1,10.7917000,78.7125000,Dug Well,3.26
Tamil Nadu,Tiruchirappalli,Thiruverambur,Thuvakudi,Thuvakkudi,10.7500000,78.8250000,Dug Well,2.95
Tamil Nadu,Tiruchirappalli,Thottiam,Tholurpatti,Thottiyam,10.9917000,78.3292000,Dug Well,10.23
Tamil Nadu,Tiruchirappalli,Thottiam,Tholurpatti,Tottiyam,10.9917000,78.3353000,Bore Well,10.21
Tamil Nadu,Tiruchirappalli,Thuraiyur,Athanur,Kannanurpalayam,11.0722000,78.5500000,Dug Well,16.21
Tamil Nadu,Tiruchirappalli,Thuraiyur,Thuraiyur,Thuraiyur,11.1500000,78.6000000,Dug Well,10.13
Tamil Nadu,Tiruchirappalli,Thuraiyur,Thuraiyur,Thurayur1,11.1444000,78.6000000,Bore Well,8.63
Tamil Nadu,Tiruchirappalli,Uppiliyapuram,Koppamapuri,Koppampatti,11.3008000,78.4972000,Dug Well,15.39
Tamil Nadu,Tiruchirappalli,Uppiliyapuram,Sikkathampur South,Ookaeri,11.2108000,78.5500000,Dug Well,14.51
Tamil Nadu,Tiruchirappalli,Uppiliyapuram,Uppliyapuram North,Uppiliyapuram,11.2622000,78.5167000,Dug Well,12.11
Tamil Nadu,Tiruchirappalli,Vaiyampatty,Vaiyampatty,Kovilpatty,10.5500000,78.3000000,Dug Well,6.81
Tamil Nadu,Tiruchirappalli,Vaiyampatty,Vaiyampatty,Vaiyampatty,10.5500000,78.3000000,Dug Well,4.83
Tamil Nadu,Tirunelveli,Ambasamudram,Mela Ambasamudram,Ambasamudram1,8.7000000,77.4389000,Dug Well,1.48
Tamil Nadu,Tirunelveli,Ambasamudram,Vickiramasingapuram -,Papanasam1,8.7111100,77.3681000,Dug Well,4.07
"",,,1,,,,,
Tamil Nadu,Tirunelveli,Cheranmadevi,Chockalingapuram,Vannikonendal,8.6611100,77.6250000,Dug Well,10.67
Tamil Nadu,Tirunelveli,Kalakadu,Cheevalaperi,Kalakkadu,8.5125000,77.5417000,Dug Well,3.92
Tamil Nadu,Tirunelveli,Kalakadu,Eidaiyankulam,Poothatan,8.5783300,77.5603000,Dug Well,7.52
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tirunelveli,Kalakadu,Kalakadu Part-2,Idaikkal,8.5333300,77.4653000,Dug Well,1.20
Tamil Nadu,Tirunelveli,Manur,Manur,Manur1,8.8625000,77.6528000,Dug Well,1.28
Tamil Nadu,Tirunelveli,Manur,Senthimangalam(Karai,Merjara Pallivasal,8.7402800,77.6656000,Dug Well,2.10
"",,,eruppu),,,,,
Tamil Nadu,Tirunelveli,Manur,Senthimangalam(Karai,Nelliappar Temple,8.7280600,77.6883000,Dug Well,2.91
"",,,eruppu),,,,,
Tamil Nadu,Tirunelveli,Manur,Senthimangalam(Karai,Syed Beedi Company,8.7322200,77.7131000,Dug Well,2.08
"",,,eruppu),,,,,
Tamil Nadu,Tirunelveli,Manur,Senthimangalam(Karai,Tachchnallur,8.7458300,77.7000000,Dug Well,2.68
"",,,eruppu),,,,,
Tamil Nadu,Tirunelveli,Manur,Thirupanikarisalkulam,Abishekapatti,8.7625000,77.6403000,Dug Well,3.42
Tamil Nadu,Tirunelveli,Nanguneri,Munangipatti,N. Vijayanarayanam,8.5333300,77.7917000,Bore Well,5.68
Tamil Nadu,Tirunelveli,Nanguneri,Thottakudi,Marudakulam,8.5833300,77.7153000,Bore Well,6.32
Tamil Nadu,Tirunelveli,Palayamkottai,Tirunelveli,Govt.Eng College,8.6855600,77.7269000,Dug Well,4.75
"",,,Corporation(Rajagopal,,,,,
"",,,apuram),,,,,
Tamil Nadu,Tirunelveli,Palayamkottai,Tirunelveli,Ngo A Colony Dw,8.6911100,77.7383000,Dug Well,5.88
"",,,Corporation(Rajagopal,,,,,
"",,,apuram),,,,,
Tamil Nadu,Tirunelveli,Palayamkottai,Tirunelveli,Palayamkottai,8.7333300,77.7333000,Dug Well,3.26
"",,,Corporation(Rajagopal,,,,,
"",,,apuram),,,,,
Tamil Nadu,Tirunelveli,Radhapuram,Karaisuthu Uvari,Ovari,8.2866700,77.8939000,Dug Well,8.30
Tamil Nadu,Tirunelveli,Radhapuram,Karaisuthu Uvari,Uvari,8.2866700,77.8939000,Dug Well,8.30
Tamil Nadu,Tirunelveli,Radhapuram,Kuttam,Kuttam,8.3166700,77.9417000,Dug Well,5.43
Tamil Nadu,Tirunelveli,Valliyoor,Panagudi Part-,Nanguneri2,8.3166700,77.5792000,Dug Well,3.52
"",,,1(Panagudi Part-2),,,,,
Tamil Nadu,Tirunelveli,Valliyoor,Radhapuram,Radhapuram1,8.2666700,77.6847000,Dug Well,8.21
Tamil Nadu,Tirunelveli,Valliyoor,Therku Kallikulam,Valliyoor,8.3555600,77.6583000,Dug Well,4.87
Tamil Nadu,Tirupathur,Alangayam,Alangayam,Alangayam,12.6244000,78.7500000,Dug Well,2.60
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tirupathur,Alangayam,Alangayem,Peddur Dw,12.6586000,78.7675000,Dug Well,4.30
Tamil Nadu,Tirupathur,Alangayam,Bheemakulam,Kavalur,12.5778000,78.8125000,Dug Well,9.30
Tamil Nadu,Tirupathur,Alangayam,Chinnaveppampattu,Chinnakallupalli,12.6350000,78.6039000,Dug Well,1.90
Tamil Nadu,Tirupathur,Alangayam,Vellakuttai,Vellakuttai,12.6464000,78.6992000,Dug Well,2.90
Tamil Nadu,Tirupathur,Jolarpet,Katteri,Indranagar,12.5458000,78.5764000,Dug Well,3.90
Tamil Nadu,Tirupathur,Kandhili,Badanavadi,Alankuppam,12.4625000,78.4667000,Dug Well,3.40
Tamil Nadu,Tirupathur,Kandhili,Kandili,Kandili,12.4778000,78.4556000,Bore Well,5.40
Tamil Nadu,Tirupathur,Kandhili,Simmanapudur,Perambattu,12.3722000,78.5889000,Dug Well,6.30
Tamil Nadu,Tirupathur,Madhanur,Devalapuram,Ambur Dw,12.7836000,78.7067000,Dug Well,5.20
Tamil Nadu,Tirupathur,Madhanur,Pappanapalli,Sangilikuppam,12.7250000,78.6583000,Dug Well,3.35
Tamil Nadu,Tirupathur,Madhanur,Vaniyambadi Urban,Vaniyambadi1,12.6917000,78.6250000,Dug Well,2.65
Tamil Nadu,Tirupathur,Thirupathur,Bommikuppam,Bommikuppam Dw,12.4608000,78.6231000,Dug Well,1.45
Tamil Nadu,Tirupathur,Thirupathur,Kasinaickenpatti,Kasinayakanpatty,12.4836000,78.5328000,Dug Well,1.80
Tamil Nadu,Tirupathur,Thirupathur,Puthagaram,Rayakottai,12.5111000,78.5111000,Dug Well,1.55
Tamil Nadu,Tirupathur,Thirupathur,Rachamangalam,Pasalikuttai Dw,12.4558000,78.5867000,Dug Well,2.15
Tamil Nadu,Tiruppur,Annur,Pongalur,Pongalur1,11.2958000,77.1319000,Dug Well,5.42
Tamil Nadu,Tiruppur,Avinashi,Alathur,Karavallurpz,11.2894000,77.1692000,Bore Well,12.17
Tamil Nadu,Tiruppur,Avinashi,Avinashi,Avinashi1,11.1847000,77.2750000,Dug Well,5.75
Tamil Nadu,Tiruppur,Avinashi,Vettuvampalayam,Karamadai,11.2458000,77.2125000,Dug Well,2.58
Tamil Nadu,Tiruppur,Dharapuram,Alampalaiyam,Karaiyur1,10.7639000,77.5944000,Dug Well,5.53
Tamil Nadu,Tiruppur,Dharapuram,Alankiyam,Alangiyam,10.6567000,77.4997000,Dug Well,6.50
Tamil Nadu,Tiruppur,Dharapuram,Chelampalayam,Papayampudur,10.6567000,77.4678000,Dug Well,1.50
Tamil Nadu,Tiruppur,Dharapuram,Kolathupalayam,Kolathupalayam,10.7639000,77.5842000,Dug Well,3.10
Tamil Nadu,Tiruppur,Dharapuram,Tharapuram South,Dharapuram2,10.7389000,77.5292000,Dug Well,3.30
Tamil Nadu,Tiruppur,Dharapuram,Vellavavipudur,Ganapathipalayam,10.7681000,77.6547000,Dug Well,3.98
Tamil Nadu,Tiruppur,Gudimangalam,Periyapatti,Periyapatti,10.7583000,77.2708000,Dug Well,7.26
Tamil Nadu,Tiruppur,Kangeyam,Kangeyam,Kangayam1,10.9917000,77.5583000,Bore Well,3.93
Tamil Nadu,Tiruppur,Kangeyam,Kangeyam,Kangayam2,11.0028000,77.5625000,Dug Well,5.25
Tamil Nadu,Tiruppur,Kangeyam,Kuttapalayam,Molengkuttipalayam,11.0672000,77.7022000,Dug Well,4.05
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruppur,Kangeyam,Padiyur,Padiyur,11.0639000,77.4922000,Dug Well,8.70
Tamil Nadu,Tiruppur,Kangeyam,Sivanmalai,Erakalpudur(Sivanma,11.0308000,77.5347000,Dug Well,12.75
"",,,,lai),,,,
Tamil Nadu,Tiruppur,Kundadam,Shangarandampalayam,Kullakalpalayam,10.8044000,77.5569000,Dug Well,2.20
Tamil Nadu,Tiruppur,Kundadam,Uthiyur,Uthiyur,10.8917000,77.5292000,Dug Well,4.40
Tamil Nadu,Tiruppur,Madathukulam,Kaniyur,Kaniyur,10.6083000,77.3833000,Dug Well,2.00
Tamil Nadu,Tiruppur,Madathukulam,Komaralingam -W,Kumaralingam,10.4917000,77.3500000,Dug Well,1.28
Tamil Nadu,Tiruppur,Madathukulam,Kozhumam,Kumaralingam1,10.4833000,77.3667000,Bore Well,1.95
Tamil Nadu,Tiruppur,Madathukulam,Thungavi 1-2,Karattoluvu,10.6236000,77.3750000,Bore Well,1.70
Tamil Nadu,Tiruppur,Mulanur,Kilangundal,Pattaidurai,10.7011000,77.7394000,Dug Well,1.65
Tamil Nadu,Tiruppur,Mulanur,Komarapalaya,Nilangelvalasu Pz,10.6431000,77.7342000,Bore Well,4.95
Tamil Nadu,Tiruppur,Mulanur,Moolanur,Mulanur2,10.7917000,77.7083000,Dug Well,5.80
Tamil Nadu,Tiruppur,Mulanur,Senapathipalayam,Valadi,10.8728000,77.7647000,Dug Well,6.21
Tamil Nadu,Tiruppur,Mulanur,Thattaravalasu,Nallu Road Junction,10.8394000,77.7217000,Dug Well,3.40
Tamil Nadu,Tiruppur,Palladam,Karaipudur,Kunnakalpalayam Pz,11.0456000,77.3272000,Bore Well,4.32
Tamil Nadu,Tiruppur,Palladam,Kodangipalayam,Kaltanpet,11.0167000,77.1847000,Dug Well,9.60
"",,,,(Karanampettai),,,,
Tamil Nadu,Tiruppur,Palladam,Muthanampalayam,Peruntholavu Pz,11.0467000,77.3814000,Bore Well,9.05
Tamil Nadu,Tiruppur,Palladam,Palladam,Palladam,10.9958000,77.2778000,Dug Well,11.25
Tamil Nadu,Tiruppur,Palladam,Vadugapalayam,Palladam2,10.9917000,77.2806000,Bore Well,8.00
Tamil Nadu,Tiruppur,Palladam,Veerapandi,Palavanchipalayam,11.0689000,77.3519000,Bore Well,1.77
"",,,,Pz,,,,
Tamil Nadu,Tiruppur,Pongalur,Nachipalayam,Nachipalayam,11.0833000,77.4458000,Dug Well,4.55
Tamil Nadu,Tiruppur,Pongalur,North Avinasipalayam,Andipalayam,11.0050000,77.4039000,Bore Well,1.72
Tamil Nadu,Tiruppur,Thiruppur,Kaniyampoondi,Kaniyampoondi Pz,11.1289000,77.2833000,Bore Well,4.46
Tamil Nadu,Tiruppur,Thiruppur,Mudalipalayam,Ganganaickenpalaya,11.1092000,77.4356000,Bore Well,14.37
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruppur,Thiruppur,Mudalipalayam,Tiruppur Agraharam,11.1253000,77.4133000,Dug Well,4.85
Tamil Nadu,Tiruppur,Thiruppur,Muthanampalayam,Kovilvazhi I,11.0581000,77.3875000,Dug Well,3.50
Tamil Nadu,Tiruppur,Thiruppur,Muthanampalayam,Kovilvazhi Iv,11.0583000,77.3889000,Dug Well,2.65
Tamil Nadu,Tiruppur,Thiruppur,Muthanampalayam,Rengagoundanpalaya,11.0697000,77.3844000,Bore Well,3.26
"",,,,m Pz,,,,
Tamil Nadu,Tiruppur,Thiruppur,Nallur,Kasipalayam (T),11.1156000,77.3858000,Dug Well,5.30
Tamil Nadu,Tiruppur,Thiruppur,Perumanallur,Perumanallur,11.2069000,77.3606000,Dug Well,5.88
Tamil Nadu,Tiruppur,Thiruppur,Thottipalayam,Boyampalayam Pz,11.1347000,77.3519000,Bore Well,2.00
Tamil Nadu,Tiruppur,Thiruppur,Tiruppur,Amarjothinagar,11.1078000,77.3703000,Dug Well,1.13
Tamil Nadu,Tiruppur,Thiruppur,Tiruppur,Odakadu,11.1117000,77.3342000,Dug Well,6.32
Tamil Nadu,Tiruppur,Thiruppur,Tiruppur,Oothukadu,11.1119000,77.3344000,Dug Well,12.20
Tamil Nadu,Tiruppur,Thiruppur,Tiruppur,P.N.Road,11.1192000,77.3400000,Dug Well,4.50
Tamil Nadu,Tiruppur,Thiruppur,Tiruppur,Tiruppur1,11.1014000,77.3542000,Dug Well,7.28
Tamil Nadu,Tiruppur,Thiruppur,Tiruppur,Weekly Market,11.0881000,77.3431000,Dug Well,2.94
Tamil Nadu,Tiruppur,Thiruppur,Veerapandi,Nagalapuram Pz,11.0756000,77.3628000,Bore Well,2.25
Tamil Nadu,Tiruppur,Udumalaipettai,Devanurputhur,Devanur Pudur Pz,10.5542000,77.0856000,Bore Well,6.15
Tamil Nadu,Tiruppur,Udumalaipettai,Kanakampalayam,Udumalpet1,10.5833000,77.2472000,Dug Well,2.18
Tamil Nadu,Tiruppur,Uthukuli,Anaipalayam,Arugampalayam,11.1247000,77.4644000,Dug Well,2.24
Tamil Nadu,Tiruppur,Uthukuli,Chengappalli,Chengapalli1,11.2000000,77.4250000,Dug Well,5.10
Tamil Nadu,Tiruppur,Uthukuli,Kunnathur,Kunnathur1,11.2694000,77.4139000,Dug Well,5.40
Tamil Nadu,Tiruppur,Uthukuli,Virumandampalayam,Otti Vilangadu,11.2242000,77.4186000,Dug Well,5.52
Tamil Nadu,Tiruppur,Vellakoil,Senapathipalayam,Puduppai Pz,10.9586000,77.7225000,Bore Well,4.60
Tamil Nadu,Tiruppur,Vellakoil,Velampalayam,Muttur1,11.0417000,77.7333000,Dug Well,3.35
Tamil Nadu,Tiruppur,Vellakoil,Vellakoil,Olapalayam Pz,10.9583000,77.6833000,Bore Well,11.20
Tamil Nadu,Tiruppur,Vellakoil,Vellakoil,Vellakoil,10.9444000,77.7153000,Dug Well,2.06
Tamil Nadu,Tiruvallur,Ellapuram,Uthukottai,Uthukottai1,13.3417000,79.9083000,Dug Well,2.90
Tamil Nadu,Tiruvallur,Gummidipoondi,Arani,Palavakkam (T),11.4158330,80.1300000,Dug Well,1.30
Tamil Nadu,Tiruvallur,Gummidipoondi,Old Gummidipoondi,Gummidipoondi,13.4000000,80.1333000,Dug Well,3.60
Tamil Nadu,Tiruvallur,Gummidipoondi,Periyapalayam,Periyapalyam,13.3125000,80.0500000,Dug Well,3.40
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruvallur,Gummidipoondi,Thurapallam,Elavur Dw,13.4647000,80.1119000,Dug Well,3.80
Tamil Nadu,Tiruvallur,Kadambathur,Koppur,Mettukandigai,13.0667000,79.9667000,Dug Well,5.20
Tamil Nadu,Tiruvallur,Kadambathur,Pinjivakkam,Andersonpet,13.0625000,79.8625000,Dug Well,1.95
Tamil Nadu,Tiruvallur,Minjur,Athipattu,Attipattu,13.2625000,80.2903000,Dug Well,0.90
Tamil Nadu,Tiruvallur,Minjur,Kadapakkam,Kadapakkam Dw,13.3791670,80.2922220,Dug Well,2.80
Tamil Nadu,Tiruvallur,Minjur,Minjur,Minjur Dw,13.2703000,80.2631000,Dug Well,1.50
Tamil Nadu,Tiruvallur,Minjur,Nandiyampakkam,Nandiambakkam,13.2667000,80.2792000,Dug Well,1.60
Tamil Nadu,Tiruvallur,Minjur,Neidavoyal(Neithavoya,Voyalur Dw,13.3092000,80.2750000,Dug Well,2.35
"",,,l 2),,,,,
Tamil Nadu,Tiruvallur,Minjur,Ponneri 1(Ponneri 2),Ponneri Dw,13.3419000,80.1892000,Dug Well,4.55
Tamil Nadu,Tiruvallur,Minjur,Thirupalaivanam 1,Thirupalaivanam Dw,13.4022000,80.2486000,Dug Well,1.60
Tamil Nadu,Tiruvallur,Minjur,Vayaloor 2,Sangaibedu,13.3256000,80.2922000,Dug Well,1.45
Tamil Nadu,Tiruvallur,Minjur,Vayaloor 2,Thiruvellavoyal Dw,13.3319000,80.2792000,Dug Well,1.35
Tamil Nadu,Tiruvallur,Poonamallee,Koladi,Tiruverkadu,13.0700000,80.1289000,Dug Well,3.10
Tamil Nadu,Tiruvallur,Poonamallee,Meppur,Mepperu,13.0292000,80.0800000,Dug Well,3.20
Tamil Nadu,Tiruvallur,Poonamallee,Palanjur,Pappanchatram,13.0314000,80.0389000,Dug Well,3.40
Tamil Nadu,Tiruvallur,Poonamallee,Thandurai,Pattabiram Periurban,13.1211000,80.0617000,Dug Well,3.10
Tamil Nadu,Tiruvallur,Poonamallee,Thirumazhisai,Tirumazhisai,13.0625000,80.0625000,Dug Well,3.20
Tamil Nadu,Tiruvallur,Poonamallee,Varadharajapuram,Poonamallee,13.0567000,80.0819000,Dug Well,2.10
Tamil Nadu,Tiruvallur,Poondi,Pattaraiperumbudur,Pattarperumpudr,13.1542000,79.8292000,Dug Well,1.50
